Net_Metrekare,Brüt_Metrekare,Oda_Sayısı,Binanın_Yaşı,Fiyat,Şehir,Binanın_Kat_Sayısı,Kullanım_Durumu,Banyo_Sayısı,Apartman_Mi,Zemin_Mi,Cati_Mi,Isıtma_Tipi_Doğalgaz Sobalı,Isıtma_Tipi_Güneş Enerjisi,Isıtma_Tipi_Isıtma Yok,Isıtma_Tipi_Jeotermal,Isıtma_Tipi_Kat Kaloriferi,Isıtma_Tipi_Klimalı,Isıtma_Tipi_Kombi Doğalgaz,Isıtma_Tipi_Merkezi (Pay Ölçer),Isıtma_Tipi_Merkezi Doğalgaz,Isıtma_Tipi_Merkezi Kömür,Isıtma_Tipi_Sobalı,Isıtma_Tipi_Yerden Isıtma
115.0,125.0,3.0,25.0,1750000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
105.0,120.0,4.0,25.0,1995000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
78.0,85.0,3.0,0.0,1750000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,110.0,4.0,7.0,2250000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,135.0,4.0,25.0,1450000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
65.0,75.0,3.0,0.0,2200000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
55.0,70.0,2.0,7.0,783000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,25.0,1299000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
135.0,145.0,4.0,18.0,2300000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
160.0,174.0,5.0,7.0,3500000.0,2169586.4636591477,8.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
149.0,155.0,5.0,0.0,3750000.0,2169586.4636591477,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,55.0,2.0,7.0,760000.0,2169586.4636591477,4.0,0.0,1.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,50.0,2.0,0.0,1650000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,115.0,3.0,13.0,1750000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,135.0,4.0,7.0,3750000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
155.0,165.0,5.0,13.0,2975000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
115.0,120.0,4.0,0.0,2350000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,0.0,3350000.0,2169586.4636591477,6.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,130.0,3.0,7.0,3650000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
90.0,105.0,3.0,7.0,1500000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,140.0,4.0,25.0,2050000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
150.0,160.0,5.0,7.0,3200000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
78.0,89.0,3.0,25.0,955000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,140.0,4.0,25.0,1775000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,195.0,6.0,7.0,3500000.0,2169586.4636591477,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
100.0,105.0,3.0,0.0,1950000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,110.0,4.0,13.0,1500000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
150.0,160.0,4.0,25.0,3500000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False
120.0,125.0,4.0,25.0,1500000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False
90.0,100.0,3.0,13.0,900000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,25.0,1300000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,110.0,4.0,25.0,1300000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
175.0,195.0,5.0,0.0,3950000.0,2169586.4636591477,7.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,25.0,1250000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
40.0,45.0,2.0,7.0,800000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
175.0,190.0,6.0,0.0,3600000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,185.0,5.0,7.0,2850000.0,2169586.4636591477,8.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,7.0,2600000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,145.0,4.0,0.0,6500000.0,2169586.4636591477,2.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,25.0,1600000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
150.0,155.0,5.0,7.0,3050000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
100.0,105.0,3.0,18.0,1300000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
120.0,130.0,4.0,7.0,2800000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,90.0,3.0,0.0,1850000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,55.0,2.0,7.0,1750000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,7.0,2150000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,125.0,4.0,13.0,2400000.0,2169586.4636591477,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
60.0,73.0,2.0,7.0,850000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,1.0,False,False,False,True,False,False,False,False,False,False,False,False
55.0,60.0,2.0,7.0,9500000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,110.0,3.0,18.0,1400000.0,2169586.4636591477,5.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,13.0,1050000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False
160.0,170.0,5.0,0.0,4900000.0,2169586.4636591477,15.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
89.0,90.0,4.0,25.0,3250000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,65.0,2.0,7.0,1200000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
60.0,65.0,2.0,7.0,665000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
120.0,135.0,4.0,13.0,935000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
70.0,75.0,3.0,0.0,2000000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,135.0,4.0,18.0,2200000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
95.0,105.0,3.0,0.0,1980000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,90.0,3.0,7.0,1350000.0,2169586.4636591477,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,95.0,3.0,0.0,1690000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
165.0,175.0,5.0,7.0,3900000.0,2169586.4636591477,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
65.0,70.0,3.0,7.0,1990000.0,2169586.4636591477,4.0,0.0,6.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
108.0,118.0,4.0,7.0,2150000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
95.0,105.0,3.0,18.0,1350000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
110.0,120.0,4.0,25.0,1750000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,65.0,2.0,13.0,525000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
70.0,82.0,3.0,0.0,1900000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False
165.0,177.0,6.0,7.0,3000000.0,2169586.4636591477,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,155.0,2.0,7.0,3500000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,120.0,4.0,13.0,1850000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,125.0,4.0,7.0,1100000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
115.0,120.0,4.0,18.0,2400000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,25.0,2100000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
150.0,155.0,5.0,0.0,3000000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
100.0,105.0,3.0,25.0,2650000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
165.0,180.0,5.0,0.0,3950000.0,2169586.4636591477,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,135.0,4.0,18.0,2050000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
60.0,65.0,2.0,7.0,1500000.0,2169586.4636591477,4.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
55.0,65.0,3.0,7.0,720000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,7.0,2500000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,145.0,5.0,7.0,2950000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,125.0,4.0,7.0,2050000.0,2169586.4636591477,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
105.0,115.0,4.0,13.0,2150000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False
120.0,130.0,4.0,0.0,1380000.0,2169586.4636591477,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
250.0,300.0,7.0,7.0,5500000.0,2169586.4636591477,5.0,0.0,3.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
60.0,65.0,3.0,0.0,2750000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
47.0,50.0,2.0,0.0,1850000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
180.0,190.0,5.0,0.0,3200000.0,2169586.4636591477,10.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
116.0,127.0,4.0,0.0,2450000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
127.0,135.0,4.0,25.0,1950000.0,2169586.4636591477,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
145.0,155.0,5.0,0.0,3050000.0,2169586.4636591477,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
95.0,100.0,3.0,0.0,2370000.0,2169586.4636591477,2.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,105.0,3.0,0.0,1500000.0,2169586.4636591477,5.0,0.0,1.0,1.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
120.0,129.0,3.0,7.0,2100000.0,2169586.4636591477,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,90.0,2.0,7.0,3300000.0,2169586.4636591477,12.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
170.0,193.0,6.0,0.0,5000000.0,2169586.4636591477,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,3.0,0.0,1900000.0,2169586.4636591477,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,95.0,3.0,18.0,1750000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
65.0,66.0,3.0,0.0,2500000.0,2169586.4636591477,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,55.0,2.0,7.0,1250000.0,1383333.3333333333,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
115.0,120.0,3.0,13.0,950000.0,1383333.3333333333,7.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
165.0,188.0,4.0,7.0,1950000.0,1383333.3333333333,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
150.0,165.0,4.0,0.0,2855000.0,1995746.82278481,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,55.0,2.0,7.0,1350000.0,1995746.82278481,4.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,90.0,3.0,7.0,1550000.0,1995746.82278481,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
46.0,54.0,2.0,13.0,900000.0,1995746.82278481,4.0,0.0,1.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,130.0,4.0,7.0,2000000.0,1995746.82278481,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
85.0,90.0,3.0,7.0,1400000.0,1995746.82278481,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
45.0,60.0,2.0,0.0,850000.0,1995746.82278481,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,93.0,3.0,7.0,1900000.0,1995746.82278481,8.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True
200.0,220.0,6.0,7.0,3500000.0,1995746.82278481,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,46.0,2.0,13.0,730000.0,1995746.82278481,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
40.0,50.0,2.0,0.0,765000.0,1995746.82278481,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
50.0,60.0,2.0,0.0,1150000.0,1995746.82278481,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,80.0,2.0,0.0,800000.0,1995746.82278481,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,55.0,2.0,0.0,1150000.0,1995746.82278481,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,100.0,3.0,13.0,1050000.0,1995746.82278481,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
80.0,90.0,3.0,13.0,1300000.0,1995746.82278481,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
125.0,135.0,4.0,0.0,2150000.0,1995746.82278481,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
70.0,90.0,2.0,0.0,1750000.0,1995746.82278481,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
160.0,180.0,5.0,0.0,3500000.0,1995746.82278481,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,160.0,4.0,7.0,2450000.0,1995746.82278481,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
180.0,200.0,6.0,0.0,3300000.0,1995746.82278481,3.0,0.0,3.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,145.0,4.0,0.0,2600000.0,1995746.82278481,5.0,0.0,2.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False
80.0,85.0,3.0,0.0,1300000.0,1995746.82278481,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False
180.0,200.0,4.0,7.0,2965000.0,1995746.82278481,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
135.0,160.0,5.0,7.0,3300000.0,1995746.82278481,4.0,0.0,2.0,1.0,1.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
120.0,135.0,3.0,7.0,1400000.0,1995746.82278481,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
125.0,140.0,2.0,0.0,2025000.0,1995746.82278481,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,50.0,2.0,7.0,875000.0,1995746.82278481,2.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
152.0,153.0,4.0,18.0,1430000.0,1995746.82278481,7.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
140.0,150.0,4.0,0.0,2380000.0,1995746.82278481,5.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
130.0,140.0,4.0,25.0,1530000.0,1995746.82278481,3.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
130.0,140.0,4.0,7.0,1950000.0,1995746.82278481,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
60.0,80.0,2.0,0.0,1500000.0,1995746.82278481,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
45.0,55.0,2.0,7.0,1035000.0,1995746.82278481,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
80.0,90.0,3.0,7.0,1249999.0,1995746.82278481,4.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
185.0,219.0,6.0,7.0,2850000.0,1995746.82278481,3.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
140.0,155.0,4.0,0.0,2750000.0,1995746.82278481,4.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
90.0,100.0,2.0,7.0,1500000.0,1995746.82278481,5.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
135.0,150.0,4.0,13.0,1845000.0,1995746.82278481,6.0,0.0,1.0,1.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False
143.0,153.0,4.0,0.0,3300000.0,1995746.82278481,6.0,0.0,2.0,1.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False
